title,description,regular_cost_ex_gst,regular_cost_plus_gst,markdown_cost_ex_gst,markdown_cost_plus_gst,markdown_percent,stock_availability,product_page_url,primary_image_url,additional_image_urls,source_table_page,checked_at_utc,scrape_status
WIO El Dorado Sand 5kg,Available per bag. Unique brown and golden substrate/sand. fully barcoded and labelled.,26.64,29.30,19.98,21.98,25.00,,https://daluawholesale.com.au/product/wio-el-dorado-sand-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_0da65bbc15e345eaa13ebcc7ff9e0546mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298353+00:00,ok
WIO Bumblebee 5kg,"Available per bag. Unique bright, earthy orange substrate/sand. fully barcoded and labelled.",26.64,29.30,19.98,21.98,25.00,,https://daluawholesale.com.au/product/wio-bumble-bee-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_e919e213da1f4e029006c94536e2bb8bmv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298454+00:00,ok
WIO Inferno Sand 2kg,Available per bag. Unique dark bronze substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-inferno-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_e546994897c24b0e88b9c958e541a5a1mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298554+00:00,ok
WIO Bumblebee Sand 2kg,"Available per bag. Unique bright, earthy orange substrate/sand. fully barcoded and labelled.",15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-bumble-bee-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_e919e213da1f4e029006c94536e2bb8bmv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298679+00:00,ok
WIO El Dorado Sand 2kg,Available per bag. Unique brown and golden substrate/sand. fully barcoded and labelled.,13.29,14.62,9.97,10.97,24.98,,https://daluawholesale.com.au/product/wio-el-dorado-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_0da65bbc15e345eaa13ebcc7ff9e0546mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298789+00:00,ok
WIO Rocket Sand 2kg,Available per bag. Unique grey and silver substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-rocket-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_b44ac5f2d430446494c0c2db88d209fbmv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.298890+00:00,ok
WIO Hyams Sand 2kg,Available per bag. Unique beige/white substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-hyams-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_cd81e756e04d42d383f8e3fda65e44c4mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299116+00:00,ok
WIO Emerald Sand 2kg,Available per bag. Unique grey substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-emerald-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_fb8219dee0bf4aa4a898a01fe874d323mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299231+00:00,ok
WIO Canyon Sand 2kg,Available per bag. Unique brown substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-canyon-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_e721d7b3d6294993baf2d9bdc072915amv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299335+00:00,ok
WIO Tigris Sand 2kg,Available per bag. Unique beige substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-tigris-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_af4459be5a154acca2eb9262355c3f16mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299436+00:00,ok
WIO Vik Iceland Sand 2kg,Available per bag. Unique black substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-vik-iceland-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_f9a1bb24e78b48f0b3943894d1a647ebmv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299536+00:00,ok
WIO Heaven Sand 2kg,Available per bag. Unique white substrate/sand. fully barcoded and labelled.,15.13,16.64,11.35,12.49,24.98,,https://daluawholesale.com.au/product/wio-heaven-sand-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_0e96b9f0750946fbb5f84a5d087a3af6mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299653+00:00,ok
WIO Jade Bliss River Kit,Instant aquascapes for tanks 60–75 cm (24–30 in). Recreate the calm allure of a shaded forest stream with Jade Bliss Riverbed.,159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-nautilus-dark-river-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/jade-bliss-river-kit.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299772+00:00,ok
WIO Amber Dragon River Kit,Instant aquascapes for tanks 60–75 cm (24–30 in). A blend of golden El Dorado sand and intricately textured Dragon Stone pebbles.,159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-amber-dragon-river-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/amber-dragon-river-kit.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.299923+00:00,ok
WIO Black Allure River Kit,"Instant aquascapes for tanks 60–75 cm (24–30 in). Inspired by the icy torrents and rugged banks of the Pyrenees, Black Allure Riverbed captures the breath-taking contrast between shadow and light found in mountain streams.",159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-black-allure-river-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/black-allure-river-kit.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300048+00:00,ok
WIO Red Dusk River Kit,"Instant aquascapes for tanks 60–75 cm (24–30 in). A captivating blend of Inferno Sand’s rich, rusty tones and crushed red volcanic gravels. This dynamic mix captures the essence of sun-baked deserts, glowing canyon ridges, and the ancient, weathered beauty of Uluru at sunset.",159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-red-dusk-river-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/red-dusk-river-kit-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300202+00:00,ok
WIO Golden Hour River Kit,"Instant aquascapes for tanks 60–75 cm (24–30 in). Recreate the timeless calm of a mature river landscape with Golden Hour River kit, a soothing blend of warm Tigris sand and smooth, warm-grey pebbles.",159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-golden-hour-river-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/golden-hour-river-kit-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300350+00:00,ok
WIO Silver Shine Riverkit,"Instant aquascapes for tanks 60–75 cm (24–30 in). This stunning blend of brilliant Heaven Sand and dark, angular Ryuoh pebbles captures the drama and tranquillity of a mountain stream.",159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-sliver-shine-riverkit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/silver-shine-river-kit.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300493+00:00,ok
WIO Beck Riverkit,Available per box. Unique aquascapes fully barcoded and labelled.,159.97,175.97,119.98,131.98,25.00,,https://daluawholesale.com.au/product/wio-beck-riverkit/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_0b6c09f15d71484d9a6a320225426307mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300602+00:00,ok
Haunted Wood XXX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled.,198.43,218.27,152.64,167.90,23.08,,https://daluawholesale.com.au/product/haunted-wood-xxx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-31.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300732+00:00,ok
Haunted Wood XX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled.,108.03,118.83,83.10,91.41,23.08,,https://daluawholesale.com.au/product/haunted-wood-xx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-31.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300838+00:00,ok
Gold Forest Wood XXX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled.,198.43,218.27,152.64,167.90,23.08,,https://daluawholesale.com.au/product/gold-forest-wood-xxx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-52.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.300939+00:00,ok
Gold Forest Wood XX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled.,108.03,118.83,83.10,91.41,23.08,,https://daluawholesale.com.au/product/gold-forest-wood-xx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-52.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301165+00:00,ok
Tiger Forest Wood XXX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled.,198.43,218.27,152.64,167.90,23.08,,https://daluawholesale.com.au/product/tiger-forest-wood-xxx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-47.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301280+00:00,ok
Tiger Forest Wood XX-Large per piece,Available per piece. Unique pieces are fully barcoded and labelled.,108.03,118.83,83.10,91.41,23.08,,https://daluawholesale.com.au/product/tiger-forest-wood-xx-large-per-piece-2/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-47.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301384+00:00,ok
Dragonwood XX-Large per piece,Available per piece. Unique pieces fully barcoded and labelled,73.65,81.02,56.65,62.32,23.08,,https://daluawholesale.com.au/product/dragonwood-xxl-large-per-piece/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301487+00:00,ok
Snake Stone per kg,Boxed and available per kilo. Does raise PH,3.91,4.30,3.13,3.44,19.95,,https://daluawholesale.com.au/product/snake-stone-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2024/01/snake-stone-.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301592+00:00,ok
Triple Dosing Line Holder Only,Just a triple dosing line holder and no dosing lines included. Perfect for nano tanks and organising neat lines with a safe distance from each other.,22.76,25.04,18.97,20.87,16.65,,https://daluawholesale.com.au/product/triple-dosing-line-holder-only/,https://daluawholesale.com.au/wp-content/uploads/2024/10/tri-doser-hold-side.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301779+00:00,ok
"2m Dosing Line Triple Pack BLACK ,YELLOW, ORANGE","2m of high-quality dosing line. Perfect for team Coral Essentials CVE users BLACK, YELLOW and ORANGE",19.87,21.86,16.35,17.99,17.72,,https://daluawholesale.com.au/product/2m-dosing-line-triple-pack-black-yellow-orange/,https://daluawholesale.com.au/wp-content/uploads/2024/10/cve-dosing-line-.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.301940+00:00,ok
"2m Dosing Line Triple Pack RED, BLUE, WHITE","2m of high-quality dosing line. Perfect for team Coral Essentials, RED, BLUE, WHITE",19.87,21.86,16.35,17.99,17.72,,https://daluawholesale.com.au/product/2m-dosing-line-triple-pack-red-blue-white/,https://daluawholesale.com.au/wp-content/uploads/2024/10/ce-dosing-line-.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302094+00:00,ok
Quintuple Dosing Line Holder Only,"Quintuple (5 ports available) Dosing Line Holder, Perfect for all tanks and easily installed on sumps to organise your dosing lines and keep them a safe distance apart. does not include dosing line.",23.96,26.36,19.97,21.97,16.65,,https://daluawholesale.com.au/product/quintuple-dosing-line-holder-no-dosing-line/,https://daluawholesale.com.au/wp-content/uploads/2024/10/5-doser-hold-blue-top.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302254+00:00,ok
Triple Dosing Line Holder+Coloured Line BLACK YELLOW ORANGE,"Triple Dosing Line Holder, Perfect For Nano Tanks Easily installed on sumps and tanks to organise your dosing lines and keep them a safe distance apart. Includes the BLACK, ORANGE and YELLOW 2m of dosing line",29.97,32.97,26.54,29.19,11.44,,https://daluawholesale.com.au/product/triple-dosing-line-holder-black-yellow-orange/,https://daluawholesale.com.au/wp-content/uploads/2024/10/tri-dose-cve-holder-top.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302412+00:00,ok
"Triple Dosing Line Holder+Coloured Line RED, BLUE, WHITE","Triple Dosing Line Holder, Perfect For Nano Tanks Easily installed on sumps and tanks to organise your dosing lines and keep them a safe distance apart. Includes RED, BLUE and WHITE 2m dosing line",29.97,32.97,26.54,29.19,11.44,,https://daluawholesale.com.au/product/triple-dosing-line-holder/,https://daluawholesale.com.au/wp-content/uploads/2024/10/tri-dose-holder.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302573+00:00,ok
High Pressue Tube PVC (CO2) 3metres,PVC rigid tubing for long-lasting CO2 setups and other aquarium dosing requirements,5.64,6.20,4.34,4.77,23.05,,https://daluawholesale.com.au/product/high-pressue-tub-pvc-co2-3metres/,https://daluawholesale.com.au/wp-content/uploads/2024/05/pvc-tube-box.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302703+00:00,ok
CO2 Indicator Kit,"A full CO2 indicator kit that gives you real-life CO2 readings. Low, Good and High",11.43,12.57,8.79,9.67,23.10,,https://daluawholesale.com.au/product/co2-indicator-kit/,https://daluawholesale.com.au/wp-content/uploads/2024/04/co2-indicator-kit.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302815+00:00,ok
Spring Scissors 15cm,Built for precision aquascaping.,33.76,37.14,25.97,28.57,23.07,,https://daluawholesale.com.au/product/spring-scissors-15cm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/spring-scissor.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.302918+00:00,ok
Double Curved Scissors 25cm,Excellent for intricate aquascaping and best for grass maintenance. Excellent for grass maintenance.,20.42,22.46,15.71,17.28,23.07,,https://daluawholesale.com.au/product/double-curved-scissors-25cm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/double-curved-scissor.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.303020+00:00,ok
Curved Scissors 25cm,Excellent for aquascaping and general plant maintenance. Best all for more intricate aquascaping,16.08,17.69,12.37,13.61,23.07,,https://daluawholesale.com.au/product/curved-scissors-25cm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/curved-scissor.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.303123+00:00,ok
Straight Scissors 25cm,Excellent for aquascaping and general plant maintenance. Best all round scissor.,16.08,17.69,12.37,13.61,23.07,,https://daluawholesale.com.au/product/tweezers-curved-25cm-copy/,https://daluawholesale.com.au/wp-content/uploads/2024/04/straight-scissor-.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.303373+00:00,ok
Stainless Steel Quick Release Airline,Perfect and extremely fast for disconnecting co2 and other small air line tubes.,8.22,9.04,6.32,6.95,23.11,,https://daluawholesale.com.au/product/stainless-steel-quick-release-airline/,https://daluawholesale.com.au/wp-content/uploads/2024/04/stainless-steel-quick-release-1-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.937209+00:00,ok
Plastic Quick Release Airline,Perfect and extremely fast for disconnecting co2 and other small air line tubes.,5.27,5.80,4.05,4.46,23.15,,https://daluawholesale.com.au/product/plastic-quick-release-airline/,https://daluawholesale.com.au/wp-content/uploads/2024/04/acrylic-quick-release-1-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.937390+00:00,ok
Glass Skimmer Lily Pipe Inlet Set 12/16mm,"Full glass inlet, outlet and surface skimmer for 12/16mm filter fittings",42.81,47.09,32.11,35.32,24.99,,https://daluawholesale.com.au/product/glass-skimmer-lily-pipe-inlet-outlet-full-set-12-16mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/skimmer-glass-complete-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.937529+00:00,ok
Glass Skimmer Lily Pipe Inlet Set 16/22mm,"Full glass inlet, outlet and surface skimmer for 16/22mm filter fittings",42.81,47.09,32.11,35.32,24.99,,https://daluawholesale.com.au/product/glass-skimmer-lily-pipe-inlet-outlet-full-set-16-22mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/skimmer-glass-complete-1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.937686+00:00,ok
Glass Lily Pipe Inlet 16/22mm,Full glass inlet for 16/22mm filter fittings,28.16,30.98,21.12,23.23,25.00,,https://daluawholesale.com.au/product/glass-lily-pipe-inlet-16-22mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/pipe-inlet-glass.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.937824+00:00,ok
